team1;team2;goals1;goals2;pen1;pen2;idx
Netherlands;Spain;1;1;7;6;63
Croatia;Denmark;0;2;ND;ND;64
Qatar;Ecuador;2;2;ND;ND;1
Senegal;Netherlands;0;2;ND;ND;2
Qatar;Senegal;0;1;ND;ND;3
Netherlands;Ecuador;1;1;ND;ND;4
Netherlands;Qatar;3;0;ND;ND;5
Ecuador;Senegal;1;1;ND;ND;6
England;Iran;1;1;ND;ND;7
United_States;Wales;0;0;ND;ND;8
England;United_States;1;0;ND;ND;9
Wales;Iran;0;0;ND;ND;10
Wales;England;1;2;ND;ND;11
Iran;United_States;1;2;ND;ND;12
Argentina;Saudi_Arabia;4;0;ND;ND;13
Mexico;Poland;1;1;ND;ND;14
Argentina;Mexico;1;1;ND;ND;15
Poland;Saudi_Arabia;4;1;ND;ND;16
Poland;Argentina;1;1;ND;ND;17
Saudi_Arabia;Mexico;0;3;ND;ND;18
France;Australia;2;1;ND;ND;19
Denmark;Tunisia;1;1;ND;ND;20
France;Denmark;1;1;ND;ND;21
Tunisia;Australia;4;0;ND;ND;22
Tunisia;France;0;1;ND;ND;23
Australia;Denmark;0;2;ND;ND;24
Spain;Costa_Rica;3;0;ND;ND;25
Germany;Japan;0;1;ND;ND;26
Spain;Germany;0;1;ND;ND;27
Japan;Costa_Rica;2;1;ND;ND;28
Japan;Spain;0;3;ND;ND;29
Costa_Rica;Germany;0;3;ND;ND;30
Belgium;Canada;3;0;ND;ND;31
Morocco;Croatia;0;1;ND;ND;32
Belgium;Morocco;1;0;ND;ND;33
Croatia;Canada;1;2;ND;ND;34
Croatia;Belgium;1;1;ND;ND;35
Canada;Morocco;2;0;ND;ND;36
Brazil;Serbia;1;1;ND;ND;37
Switzerland;Cameroon;2;0;ND;ND;38
Brazil;Switzerland;4;2;ND;ND;39
Cameroon;Serbia;1;2;ND;ND;40
Cameroon;Brazil;1;1;ND;ND;41
Serbia;Switzerland;1;0;ND;ND;42
Portugal;Ghana;2;0;ND;ND;43
Uruguay;South_Korea;1;0;ND;ND;44
Portugal;Uruguay;3;1;ND;ND;45
South_Korea;Ghana;2;0;ND;ND;46
South_Korea;Portugal;0;2;ND;ND;47
Ghana;Uruguay;0;2;ND;ND;48
Netherlands;United_States;3;2;ND;ND;49
Argentina;Denmark;3;3;5;4;50
Spain;Canada;1;2;ND;ND;51
Serbia;Uruguay;2;1;ND;ND;52
Senegal;England;1;2;ND;ND;53
Poland;France;1;0;ND;ND;54
Germany;Belgium;0;1;ND;ND;55
Brazil;Portugal;1;2;ND;ND;56
Netherlands;Argentina;0;1;ND;ND;57
Canada;Serbia;1;1;4;5;58
England;Poland;1;0;ND;ND;59
Belgium;Portugal;3;1;ND;ND;60
Argentina;Serbia;0;2;ND;ND;61
England;Belgium;0;1;ND;ND;62
Argentina;England;0;0;1;3;63
Serbia;Belgium;1;0;ND;ND;64
Qatar;Ecuador;0;3;ND;ND;1
Senegal;Netherlands;0;2;ND;ND;2
Qatar;Senegal;1;2;ND;ND;3
Netherlands;Ecuador;1;2;ND;ND;4
Netherlands;Qatar;0;0;ND;ND;5
Ecuador;Senegal;0;1;ND;ND;6
England;Iran;1;0;ND;ND;7
United_States;Wales;0;1;ND;ND;8
England;United_States;1;2;ND;ND;9
Wales;Iran;0;1;ND;ND;10
Wales;England;0;2;ND;ND;11
Iran;United_States;2;2;ND;ND;12
Argentina;Saudi_Arabia;1;0;ND;ND;13
Mexico;Poland;2;2;ND;ND;14
Argentina;Mexico;1;0;ND;ND;15
Poland;Saudi_Arabia;3;2;ND;ND;16
Poland;Argentina;0;4;ND;ND;17
Saudi_Arabia;Mexico;0;3;ND;ND;18
France;Australia;0;1;ND;ND;19
Denmark;Tunisia;1;2;ND;ND;20
France;Denmark;0;0;ND;ND;21
Tunisia;Australia;3;1;ND;ND;22
Tunisia;France;1;2;ND;ND;23
Australia;Denmark;1;0;ND;ND;24
Spain;Costa_Rica;1;0;ND;ND;25
Germany;Japan;0;1;ND;ND;26
Spain;Germany;3;2;ND;ND;27
Japan;Costa_Rica;1;2;ND;ND;28
Japan;Spain;0;0;ND;ND;29
Costa_Rica;Germany;2;0;ND;ND;30
Belgium;Canada;1;0;ND;ND;31
Morocco;Croatia;1;0;ND;ND;32
Belgium;Morocco;3;2;ND;ND;33
Croatia;Canada;0;0;ND;ND;34
Croatia;Belgium;0;3;ND;ND;35
Canada;Morocco;2;1;ND;ND;36
Brazil;Serbia;0;0;ND;ND;37
Switzerland;Cameroon;2;1;ND;ND;38
Brazil;Switzerland;3;2;ND;ND;39
Cameroon;Serbia;2;2;ND;ND;40
Cameroon;Brazil;0;1;ND;ND;41
Serbia;Switzerland;2;2;ND;ND;42
Portugal;Ghana;1;0;ND;ND;43
Uruguay;South_Korea;1;1;ND;ND;44
Portugal;Uruguay;2;2;ND;ND;45
South_Korea;Ghana;1;0;ND;ND;46
South_Korea;Portugal;2;1;ND;ND;47
Ghana;Uruguay;0;2;ND;ND;48
Ecuador;United_States;2;2;9;10;49
Argentina;Australia;2;0;ND;ND;50
Spain;Canada;3;1;ND;ND;51
Brazil;Uruguay;0;1;ND;ND;52
Senegal;England;1;0;ND;ND;53
Mexico;Tunisia;3;2;ND;ND;54
Costa_Rica;Belgium;2;2;5;4;55
Switzerland;South_Korea;1;0;ND;ND;56
United_States;Argentina;0;2;ND;ND;57
Spain;Uruguay;2;1;ND;ND;58
Senegal;Mexico;0;1;ND;ND;59
Costa_Rica;Switzerland;0;5;ND;ND;60
Argentina;Spain;1;1;4;2;61
Mexico;Switzerland;3;2;ND;ND;62
Spain;Switzerland;0;0;4;2;63
Argentina;Mexico;2;1;ND;ND;64
Qatar;Ecuador;1;2;ND;ND;1
Senegal;Netherlands;0;1;ND;ND;2
Qatar;Senegal;3;2;ND;ND;3
Netherlands;Ecuador;1;1;ND;ND;4
Netherlands;Qatar;2;0;ND;ND;5
Ecuador;Senegal;2;1;ND;ND;6
England;Iran;3;2;ND;ND;7
United_States;Wales;2;1;ND;ND;8
England;United_States;0;1;ND;ND;9
Wales;Iran;3;2;ND;ND;10
Wales;England;1;1;ND;ND;11
Iran;United_States;1;0;ND;ND;12
Argentina;Saudi_Arabia;2;0;ND;ND;13
Mexico;Poland;2;0;ND;ND;14
Argentina;Mexico;3;0;ND;ND;15
Poland;Saudi_Arabia;1;1;ND;ND;16
Poland;Argentina;0;0;ND;ND;17
Saudi_Arabia;Mexico;0;1;ND;ND;18
France;Australia;3;0;ND;ND;19
Denmark;Tunisia;0;0;ND;ND;20
France;Denmark;1;1;ND;ND;21
Tunisia;Australia;0;3;ND;ND;22
Tunisia;France;1;2;ND;ND;23
Australia;Denmark;0;1;ND;ND;24
Spain;Costa_Rica;1;0;ND;ND;25
Germany;Japan;0;0;ND;ND;26
Spain;Germany;3;3;ND;ND;27
Japan;Costa_Rica;4;0;ND;ND;28
Japan;Spain;2;2;ND;ND;29
Costa_Rica;Germany;0;4;ND;ND;30
Belgium;Canada;2;2;ND;ND;31
Morocco;Croatia;2;2;ND;ND;32
Belgium;Morocco;2;2;ND;ND;33
Croatia;Canada;0;2;ND;ND;34
Croatia;Belgium;0;2;ND;ND;35
Canada;Morocco;0;1;ND;ND;36
Brazil;Serbia;0;1;ND;ND;37
Switzerland;Cameroon;2;1;ND;ND;38
Brazil;Switzerland;1;2;ND;ND;39
Cameroon;Serbia;1;3;ND;ND;40
Cameroon;Brazil;0;4;ND;ND;41
Serbia;Switzerland;0;1;ND;ND;42
Portugal;Ghana;2;0;ND;ND;43
Uruguay;South_Korea;0;2;ND;ND;44
Portugal;Uruguay;0;2;ND;ND;45
South_Korea;Ghana;1;0;ND;ND;46
South_Korea;Portugal;1;2;ND;ND;47
Ghana;Uruguay;3;1;ND;ND;48
Netherlands;Wales;0;0;3;4;49
Argentina;Denmark;1;1;4;5;50
Germany;Morocco;0;2;ND;ND;51
Switzerland;Portugal;0;1;ND;ND;52
Ecuador;United_States;3;0;ND;ND;53
Mexico;France;1;1;4;5;54
Japan;Belgium;2;1;ND;ND;55
Serbia;South_Korea;0;1;ND;ND;56
Wales;Denmark;1;4;ND;ND;57
Morocco;Portugal;0;1;ND;ND;58
Ecuador;France;0;2;ND;ND;59
Japan;South_Korea;0;0;7;6;60
Denmark;Portugal;1;1;5;4;61
France;Japan;2;1;ND;ND;62
Portugal;Japan;1;1;4;2;63
Denmark;France;2;2;3;4;64
Qatar;Ecuador;0;2;ND;ND;1
Senegal;Netherlands;1;2;ND;ND;2
Qatar;Senegal;1;0;ND;ND;3
Netherlands;Ecuador;1;0;ND;ND;4
Netherlands;Qatar;1;0;ND;ND;5
Ecuador;Senegal;0;0;ND;ND;6
England;Iran;0;0;ND;ND;7
United_States;Wales;2;1;ND;ND;8
England;United_States;1;0;ND;ND;9
Wales;Iran;0;2;ND;ND;10
Wales;England;0;3;ND;ND;11
Iran;United_States;1;2;ND;ND;12
Argentina;Saudi_Arabia;1;1;ND;ND;13
Mexico;Poland;4;0;ND;ND;14
Argentina;Mexico;0;2;ND;ND;15
Poland;Saudi_Arabia;2;3;ND;ND;16
Poland;Argentina;0;2;ND;ND;17
Saudi_Arabia;Mexico;0;4;ND;ND;18
France;Australia;2;0;ND;ND;19
Denmark;Tunisia;2;1;ND;ND;20
France;Denmark;3;0;ND;ND;21
Tunisia;Australia;2;3;ND;ND;22
Tunisia;France;0;2;ND;ND;23
Australia;Denmark;0;1;ND;ND;24
Spain;Costa_Rica;2;0;ND;ND;25
Germany;Japan;2;0;ND;ND;26
Spain;Germany;0;0;ND;ND;27
Japan;Costa_Rica;1;0;ND;ND;28
Japan;Spain;0;2;ND;ND;29
Costa_Rica;Germany;2;0;ND;ND;30
Belgium;Canada;0;0;ND;ND;31
Morocco;Croatia;2;0;ND;ND;32
Belgium;Morocco;2;0;ND;ND;33
Croatia;Canada;3;1;ND;ND;34
Croatia;Belgium;0;2;ND;ND;35
Canada;Morocco;2;0;ND;ND;36
Brazil;Serbia;0;0;ND;ND;37
Switzerland;Cameroon;2;0;ND;ND;38
Brazil;Switzerland;3;0;ND;ND;39
Cameroon;Serbia;1;2;ND;ND;40
Cameroon;Brazil;0;4;ND;ND;41
Serbia;Switzerland;0;1;ND;ND;42
Portugal;Ghana;2;2;ND;ND;43
Uruguay;South_Korea;3;0;ND;ND;44
Portugal;Uruguay;2;1;ND;ND;45
South_Korea;Ghana;1;0;ND;ND;46
South_Korea;Portugal;1;3;ND;ND;47
Ghana;Uruguay;2;0;ND;ND;48
Netherlands;United_States;3;1;ND;ND;49
Mexico;Denmark;1;2;ND;ND;50
Spain;Canada;2;0;ND;ND;51
Brazil;Ghana;3;0;ND;ND;52
Ecuador;England;1;3;ND;ND;53
Argentina;France;0;1;ND;ND;54
Germany;Belgium;0;2;ND;ND;55
Switzerland;Portugal;0;1;ND;ND;56
Netherlands;Denmark;3;1;ND;ND;57
Spain;Brazil;0;1;ND;ND;58
England;France;1;1;4;2;59
Belgium;Portugal;2;3;ND;ND;60
Netherlands;Brazil;0;2;ND;ND;61
England;Portugal;1;4;ND;ND;62
Netherlands;England;3;0;ND;ND;63
Brazil;Portugal;2;1;ND;ND;64
Qatar;Ecuador;3;2;ND;ND;1
Senegal;Netherlands;0;0;ND;ND;2
Qatar;Senegal;2;1;ND;ND;3
Netherlands;Ecuador;0;3;ND;ND;4
Netherlands;Qatar;1;0;ND;ND;5
Ecuador;Senegal;3;0;ND;ND;6
England;Iran;2;0;ND;ND;7
United_States;Wales;1;1;ND;ND;8
England;United_States;3;3;ND;ND;9
Wales;Iran;0;1;ND;ND;10
Wales;England;0;2;ND;ND;11
Iran;United_States;1;2;ND;ND;12
Argentina;Saudi_Arabia;2;1;ND;ND;13
Mexico;Poland;2;0;ND;ND;14
Argentina;Mexico;5;0;ND;ND;15
Poland;Saudi_Arabia;2;0;ND;ND;16
Poland;Argentina;0;2;ND;ND;17
Saudi_Arabia;Mexico;0;1;ND;ND;18
France;Australia;3;2;ND;ND;19
Denmark;Tunisia;1;1;ND;ND;20
France;Denmark;2;1;ND;ND;21
Tunisia;Australia;0;2;ND;ND;22
Tunisia;France;2;2;ND;ND;23
Australia;Denmark;1;0;ND;ND;24
Spain;Costa_Rica;1;0;ND;ND;25
Germany;Japan;3;1;ND;ND;26
Spain;Germany;1;1;ND;ND;27
Japan;Costa_Rica;1;1;ND;ND;28
Japan;Spain;0;4;ND;ND;29
Costa_Rica;Germany;0;0;ND;ND;30
Belgium;Canada;3;0;ND;ND;31
Morocco;Croatia;1;3;ND;ND;32
Belgium;Morocco;4;1;ND;ND;33
Croatia;Canada;2;0;ND;ND;34
Croatia;Belgium;1;1;ND;ND;35
Canada;Morocco;1;2;ND;ND;36
Brazil;Serbia;3;3;ND;ND;37
Switzerland;Cameroon;1;1;ND;ND;38
Brazil;Switzerland;1;0;ND;ND;39
Cameroon;Serbia;2;2;ND;ND;40
Cameroon;Brazil;2;3;ND;ND;41
Serbia;Switzerland;3;1;ND;ND;42
Portugal;Ghana;5;1;ND;ND;43
Uruguay;South_Korea;4;1;ND;ND;44
Portugal;Uruguay;1;0;ND;ND;45
South_Korea;Ghana;0;1;ND;ND;46
South_Korea;Portugal;1;3;ND;ND;47
Ghana;Uruguay;1;2;ND;ND;48
Ecuador;United_States;2;1;ND;ND;49
Argentina;Australia;4;0;ND;ND;50
Spain;Croatia;0;2;ND;ND;51
Brazil;Uruguay;1;0;ND;ND;52
Qatar;England;4;3;ND;ND;53
Mexico;France;1;0;ND;ND;54
Germany;Belgium;1;0;ND;ND;55
Serbia;Portugal;0;1;ND;ND;56
Ecuador;Argentina;0;3;ND;ND;57
Croatia;Brazil;0;2;ND;ND;58
Qatar;Mexico;1;0;ND;ND;59
Germany;Portugal;0;0;4;2;60
Argentina;Brazil;0;0;10;9;61
Qatar;Germany;2;3;ND;ND;62
Brazil;Qatar;0;1;ND;ND;63
Argentina;Germany;2;0;ND;ND;64
Qatar;Ecuador;0;0;ND;ND;1
Senegal;Netherlands;1;1;ND;ND;2
Qatar;Senegal;1;1;ND;ND;3
Netherlands;Ecuador;3;0;ND;ND;4
Netherlands;Qatar;0;1;ND;ND;5
Ecuador;Senegal;0;3;ND;ND;6
England;Iran;0;0;ND;ND;7
United_States;Wales;1;1;ND;ND;8
England;United_States;0;1;ND;ND;9
Wales;Iran;0;0;ND;ND;10
Wales;England;4;0;ND;ND;11
Iran;United_States;2;1;ND;ND;12
Argentina;Saudi_Arabia;2;0;ND;ND;13
Mexico;Poland;3;2;ND;ND;14
Argentina;Mexico;1;1;ND;ND;15
Poland;Saudi_Arabia;0;1;ND;ND;16
Poland;Argentina;0;0;ND;ND;17
Saudi_Arabia;Mexico;0;4;ND;ND;18
France;Australia;1;0;ND;ND;19
Denmark;Tunisia;3;3;ND;ND;20
France;Denmark;2;1;ND;ND;21
Tunisia;Australia;1;1;ND;ND;22
Tunisia;France;1;0;ND;ND;23
Australia;Denmark;3;0;ND;ND;24
Spain;Costa_Rica;5;1;ND;ND;25
Germany;Japan;0;0;ND;ND;26
Spain;Germany;2;1;ND;ND;27
Japan;Costa_Rica;3;0;ND;ND;28
Japan;Spain;1;4;ND;ND;29
Costa_Rica;Germany;2;3;ND;ND;30
Belgium;Canada;4;0;ND;ND;31
Morocco;Croatia;0;0;ND;ND;32
Belgium;Morocco;2;0;ND;ND;33
Croatia;Canada;1;2;ND;ND;34
Croatia;Belgium;1;1;ND;ND;35
Canada;Morocco;0;0;ND;ND;36
Brazil;Serbia;1;1;ND;ND;37
Switzerland;Cameroon;1;1;ND;ND;38
Brazil;Switzerland;3;1;ND;ND;39
Cameroon;Serbia;0;1;ND;ND;40
Cameroon;Brazil;1;4;ND;ND;41
Serbia;Switzerland;1;2;ND;ND;42
Portugal;Ghana;4;1;ND;ND;43
Uruguay;South_Korea;2;1;ND;ND;44
Portugal;Uruguay;0;1;ND;ND;45
South_Korea;Ghana;2;1;ND;ND;46
South_Korea;Portugal;0;1;ND;ND;47
Ghana;Uruguay;0;1;ND;ND;48
Senegal;Iran;1;2;ND;ND;49
Mexico;Tunisia;0;1;ND;ND;50
Spain;Canada;0;0;4;3;51
Brazil;Portugal;1;0;ND;ND;52
Qatar;Wales;2;0;ND;ND;53
Argentina;France;3;1;ND;ND;54
Germany;Belgium;0;1;ND;ND;55
Serbia;Uruguay;3;0;ND;ND;56
Iran;Tunisia;1;0;ND;ND;57
Spain;Brazil;2;1;ND;ND;58
Qatar;Argentina;0;2;ND;ND;59
Belgium;Serbia;4;0;ND;ND;60
Iran;Spain;0;0;4;2;61
Argentina;Belgium;2;1;ND;ND;62
Spain;Belgium;1;3;ND;ND;63
Iran;Argentina;0;1;ND;ND;64
Qatar;Ecuador;0;1;ND;ND;1
Senegal;Netherlands;0;5;ND;ND;2
Qatar;Senegal;0;0;ND;ND;3
Netherlands;Ecuador;1;0;ND;ND;4
Netherlands;Qatar;2;0;ND;ND;5
Ecuador;Senegal;1;1;ND;ND;6
England;Iran;2;2;ND;ND;7
United_States;Wales;0;1;ND;ND;8
England;United_States;2;1;ND;ND;9
Wales;Iran;0;1;ND;ND;10
Wales;England;1;3;ND;ND;11
Iran;United_States;3;0;ND;ND;12
Argentina;Saudi_Arabia;2;0;ND;ND;13
Mexico;Poland;2;3;ND;ND;14
Argentina;Mexico;0;1;ND;ND;15
Poland;Saudi_Arabia;3;1;ND;ND;16
Poland;Argentina;1;4;ND;ND;17
Saudi_Arabia;Mexico;0;3;ND;ND;18
France;Australia;5;1;ND;ND;19
Denmark;Tunisia;0;1;ND;ND;20
France;Denmark;1;1;ND;ND;21
Tunisia;Australia;0;1;ND;ND;22
Tunisia;France;0;0;ND;ND;23
Australia;Denmark;1;1;ND;ND;24
Spain;Costa_Rica;1;1;ND;ND;25
Germany;Japan;4;1;ND;ND;26
Spain;Germany;3;0;ND;ND;27
Japan;Costa_Rica;0;0;ND;ND;28
Japan;Spain;0;0;ND;ND;29
Costa_Rica;Germany;1;1;ND;ND;30
Belgium;Canada;2;1;ND;ND;31
Morocco;Croatia;0;0;ND;ND;32
Belgium;Morocco;2;1;ND;ND;33
Croatia;Canada;2;3;ND;ND;34
Croatia;Belgium;0;1;ND;ND;35
Canada;Morocco;2;1;ND;ND;36
Brazil;Serbia;1;0;ND;ND;37
Switzerland;Cameroon;3;0;ND;ND;38
Brazil;Switzerland;2;0;ND;ND;39
Cameroon;Serbia;1;2;ND;ND;40
Cameroon;Brazil;0;2;ND;ND;41
Serbia;Switzerland;3;2;ND;ND;42
Portugal;Ghana;1;0;ND;ND;43
Uruguay;South_Korea;1;0;ND;ND;44
Portugal;Uruguay;1;1;ND;ND;45
South_Korea;Ghana;1;0;ND;ND;46
South_Korea;Portugal;2;2;ND;ND;47
Ghana;Uruguay;0;5;ND;ND;48
Netherlands;England;4;0;ND;ND;49
Argentina;Tunisia;2;1;ND;ND;50
Spain;Canada;0;2;ND;ND;51
Brazil;Portugal;4;0;ND;ND;52
Ecuador;Iran;0;0;5;4;53
Mexico;France;2;4;ND;ND;54
Germany;Belgium;1;2;ND;ND;55
Serbia;Uruguay;1;1;5;4;56
Netherlands;Argentina;1;0;ND;ND;57
Canada;Brazil;0;2;ND;ND;58
Ecuador;France;1;2;ND;ND;59
Belgium;Serbia;0;0;4;3;60
Netherlands;Brazil;4;1;ND;ND;61
France;Belgium;1;1;3;4;62
Brazil;France;2;1;ND;ND;63
Netherlands;Belgium;0;0;2;4;64
Qatar;Ecuador;1;1;ND;ND;1
Senegal;Netherlands;1;2;ND;ND;2
Qatar;Senegal;1;2;ND;ND;3
Netherlands;Ecuador;2;0;ND;ND;4
Netherlands;Qatar;1;0;ND;ND;5
Ecuador;Senegal;1;1;ND;ND;6
England;Iran;4;1;ND;ND;7
United_States;Wales;1;2;ND;ND;8
England;United_States;0;0;ND;ND;9
Wales;Iran;2;1;ND;ND;10
Wales;England;1;2;ND;ND;11
Iran;United_States;3;1;ND;ND;12
Argentina;Saudi_Arabia;2;1;ND;ND;13
Mexico;Poland;1;2;ND;ND;14
Argentina;Mexico;1;1;ND;ND;15
Poland;Saudi_Arabia;4;1;ND;ND;16
Poland;Argentina;0;2;ND;ND;17
Saudi_Arabia;Mexico;0;1;ND;ND;18
France;Australia;0;0;ND;ND;19
Denmark;Tunisia;0;0;ND;ND;20
France;Denmark;3;1;ND;ND;21
Tunisia;Australia;0;2;ND;ND;22
Tunisia;France;0;1;ND;ND;23
Australia;Denmark;2;0;ND;ND;24
Spain;Costa_Rica;5;1;ND;ND;25
Germany;Japan;3;0;ND;ND;26
Spain;Germany;2;2;ND;ND;27
Japan;Costa_Rica;0;1;ND;ND;28
Japan;Spain;0;1;ND;ND;29
Costa_Rica;Germany;0;3;ND;ND;30
Belgium;Canada;1;3;ND;ND;31
Morocco;Croatia;1;1;ND;ND;32
Belgium;Morocco;3;1;ND;ND;33
Croatia;Canada;2;0;ND;ND;34
Croatia;Belgium;1;1;ND;ND;35
Canada;Morocco;2;0;ND;ND;36
Brazil;Serbia;2;1;ND;ND;37
Switzerland;Cameroon;4;1;ND;ND;38
Brazil;Switzerland;1;0;ND;ND;39
Cameroon;Serbia;1;3;ND;ND;40
Cameroon;Brazil;4;2;ND;ND;41
Serbia;Switzerland;1;0;ND;ND;42
Portugal;Ghana;1;0;ND;ND;43
Uruguay;South_Korea;3;0;ND;ND;44
Portugal;Uruguay;1;0;ND;ND;45
South_Korea;Ghana;0;0;ND;ND;46
South_Korea;Portugal;0;0;ND;ND;47
Ghana;Uruguay;0;4;ND;ND;48
Netherlands;Wales;2;1;ND;ND;49
Argentina;France;3;1;ND;ND;50
Germany;Croatia;0;0;3;2;51
Serbia;Uruguay;1;1;6;7;52
Senegal;England;2;1;ND;ND;53
Poland;Australia;0;1;ND;ND;54
Spain;Canada;2;1;ND;ND;55
Brazil;Portugal;1;2;ND;ND;56
Netherlands;Argentina;1;0;ND;ND;57
Germany;Uruguay;1;1;15;14;58
Senegal;Australia;1;0;ND;ND;59
Spain;Portugal;0;1;ND;ND;60
Netherlands;Germany;0;0;3;2;61
Senegal;Portugal;0;3;ND;ND;62
Germany;Senegal;0;0;4;5;63
Netherlands;Portugal;3;2;ND;ND;64
Qatar;Ecuador;0;3;ND;ND;1
Senegal;Netherlands;0;4;ND;ND;2
Qatar;Senegal;2;1;ND;ND;3
Netherlands;Ecuador;1;0;ND;ND;4
Netherlands;Qatar;3;0;ND;ND;5
Ecuador;Senegal;1;2;ND;ND;6
England;Iran;0;1;ND;ND;7
United_States;Wales;0;2;ND;ND;8
England;United_States;4;1;ND;ND;9
Wales;Iran;1;0;ND;ND;10
Wales;England;1;2;ND;ND;11
Iran;United_States;2;1;ND;ND;12
Argentina;Saudi_Arabia;4;1;ND;ND;13
Mexico;Poland;4;2;ND;ND;14
Argentina;Mexico;2;0;ND;ND;15
Poland;Saudi_Arabia;0;0;ND;ND;16
Poland;Argentina;0;5;ND;ND;17
Saudi_Arabia;Mexico;1;0;ND;ND;18
France;Australia;3;0;ND;ND;19
Denmark;Tunisia;2;1;ND;ND;20
France;Denmark;1;4;ND;ND;21
Tunisia;Australia;1;0;ND;ND;22
Tunisia;France;1;2;ND;ND;23
Australia;Denmark;0;1;ND;ND;24
Spain;Costa_Rica;1;2;ND;ND;25
Germany;Japan;4;0;ND;ND;26
Spain;Germany;0;2;ND;ND;27
Japan;Costa_Rica;1;1;ND;ND;28
Japan;Spain;2;3;ND;ND;29
Costa_Rica;Germany;1;0;ND;ND;30
Belgium;Canada;0;1;ND;ND;31
Morocco;Croatia;1;4;ND;ND;32
Belgium;Morocco;2;1;ND;ND;33
Croatia;Canada;3;1;ND;ND;34
Croatia;Belgium;0;0;ND;ND;35
Canada;Morocco;2;0;ND;ND;36
Brazil;Serbia;3;0;ND;ND;37
Switzerland;Cameroon;0;1;ND;ND;38
Brazil;Switzerland;4;0;ND;ND;39
Cameroon;Serbia;0;3;ND;ND;40
Cameroon;Brazil;1;3;ND;ND;41
Serbia;Switzerland;2;1;ND;ND;42
Portugal;Ghana;5;0;ND;ND;43
Uruguay;South_Korea;0;2;ND;ND;44
Portugal;Uruguay;2;1;ND;ND;45
South_Korea;Ghana;2;0;ND;ND;46
South_Korea;Portugal;0;2;ND;ND;47
Ghana;Uruguay;0;4;ND;ND;48
Netherlands;Wales;1;0;ND;ND;49
Argentina;France;5;2;ND;ND;50
Costa_Rica;Canada;3;1;ND;ND;51
Brazil;South_Korea;2;1;ND;ND;52
Ecuador;England;1;2;ND;ND;53
Saudi_Arabia;Denmark;0;4;ND;ND;54
Germany;Croatia;1;0;ND;ND;55
Serbia;Portugal;0;1;ND;ND;56
Netherlands;Argentina;1;2;ND;ND;57
Costa_Rica;Brazil;1;3;ND;ND;58
England;Denmark;4;2;ND;ND;59
Germany;Portugal;2;3;ND;ND;60
Argentina;Brazil;1;2;ND;ND;61
England;Portugal;1;1;5;4;62
Argentina;Portugal;3;0;ND;ND;63
Brazil;England;1;1;1;3;64
Qatar;Ecuador;0;1;ND;ND;1
Senegal;Netherlands;0;0;ND;ND;2
Qatar;Senegal;0;1;ND;ND;3
Netherlands;Ecuador;1;0;ND;ND;4
Netherlands;Qatar;0;1;ND;ND;5
Ecuador;Senegal;0;1;ND;ND;6
England;Iran;2;0;ND;ND;7
United_States;Wales;0;0;ND;ND;8
England;United_States;1;1;ND;ND;9
Wales;Iran;1;2;ND;ND;10
Wales;England;0;0;ND;ND;11
Iran;United_States;0;2;ND;ND;12
Argentina;Saudi_Arabia;1;0;ND;ND;13
Mexico;Poland;0;1;ND;ND;14
Argentina;Mexico;2;0;ND;ND;15
Poland;Saudi_Arabia;1;3;ND;ND;16
Poland;Argentina;2;0;ND;ND;17
Saudi_Arabia;Mexico;1;1;ND;ND;18
France;Australia;1;1;ND;ND;19
Denmark;Tunisia;1;1;ND;ND;20
France;Denmark;2;1;ND;ND;21
Tunisia;Australia;0;1;ND;ND;22
Tunisia;France;0;2;ND;ND;23
Australia;Denmark;0;0;ND;ND;24
Spain;Costa_Rica;2;1;ND;ND;25
Germany;Japan;0;0;ND;ND;26
Spain;Germany;0;1;ND;ND;27
Japan;Costa_Rica;4;2;ND;ND;28
Japan;Spain;0;2;ND;ND;29
Costa_Rica;Germany;0;4;ND;ND;30
Belgium;Canada;0;1;ND;ND;31
Morocco;Croatia;1;2;ND;ND;32
Belgium;Morocco;4;2;ND;ND;33
Croatia;Canada;1;0;ND;ND;34
Croatia;Belgium;3;1;ND;ND;35
Canada;Morocco;0;2;ND;ND;36
Brazil;Serbia;3;0;ND;ND;37
Switzerland;Cameroon;3;2;ND;ND;38
Brazil;Switzerland;2;0;ND;ND;39
Cameroon;Serbia;1;2;ND;ND;40
Cameroon;Brazil;1;4;ND;ND;41
Serbia;Switzerland;0;2;ND;ND;42
Portugal;Ghana;0;0;ND;ND;43
Uruguay;South_Korea;0;1;ND;ND;44
Portugal;Uruguay;2;1;ND;ND;45
South_Korea;Ghana;0;3;ND;ND;46
South_Korea;Portugal;1;1;ND;ND;47
Ghana;Uruguay;0;2;ND;ND;48
Senegal;United_States;2;1;ND;ND;49
Poland;Australia;4;0;ND;ND;50
Germany;Belgium;1;2;ND;ND;51
Brazil;Ghana;3;0;ND;ND;52
Netherlands;England;4;1;ND;ND;53
Argentina;France;1;2;ND;ND;54
Spain;Croatia;2;1;ND;ND;55
Switzerland;Portugal;3;3;5;6;56
Senegal;Poland;1;2;ND;ND;57
Belgium;Brazil;0;1;ND;ND;58
Netherlands;France;1;2;ND;ND;59
Spain;Portugal;1;0;ND;ND;60
Poland;Brazil;3;4;ND;ND;61
France;Spain;2;0;ND;ND;62
Poland;Spain;1;3;ND;ND;63
Brazil;France;4;1;ND;ND;64
Qatar;Ecuador;2;3;ND;ND;1
